timestamp,product_id,product_name,category,price,discount_percent,final_price,stock,demand_score,season,day_of_week,time_of_day,competitor_price,user_click_rate,conversion_rate
5/11/2025 12:50,PR0146,Product146,Books,826.07,11.23,733.3,321,0.47,Summer,Friday,Night,758.79,0.06,0.012
5/8/2025 0:17,PR0153,Product153,Books,688.42,17.93,564.99,244,0.91,Summer,Sunday,Evening,719.05,0.101,0.144
5/17/2025 18:01,PR0152,Product152,Clothing,220.11,36.89,138.91,761,0.91,Winter,Wednesday,Night,228.62,0.253,0.037
4/29/2025 2:49,PR0434,Product434,Toys,737.79,14.65,629.7,114,0.7,Spring,Friday,Morning,687.52,0.088,0.053
5/16/2025 14:41,PR0145,Product145,Books,874.71,28.89,622.01,116,0.14,Summer,Monday,Morning,947.96,0.011,0.185
5/19/2025 11:02,PR0418,Product418,Electronics,758.94,1,751.35,536,0.31,Summer,Friday,Afternoon,788.28,0.116,0.069
4/26/2025 10:36,PR0358,Product358,Books,859.98,34.42,563.97,464,0.73,Winter,Wednesday,Morning,821.62,0.096,0.062
5/19/2025 12:25,PR0494,Product494,Clothing,575.79,8.78,525.24,48,0.48,Summer,Wednesday,Afternoon,525.6,0.042,0.055
5/9/2025 13:01,PR0331,Product331,Home & Kitchen,53.21,45.01,29.26,787,0.88,Autumn,Wednesday,Night,51.12,0.064,0.1
5/12/2025 16:00,PR0077,Product77,Books,511.01,30.37,355.82,64,0.35,Winter,Sunday,Morning,530.44,0.277,0.074
5/16/2025 4:13,PR0205,Product205,Clothing,494.01,13.54,427.12,828,0.16,Spring,Saturday,Night,521.4,0.181,0.047
5/3/2025 12:39,PR0432,Product432,Toys,665.4,33.9,439.83,176,0.31,Spring,Monday,Night,668.87,0.047,0.126
5/14/2025 17:19,PR0178,Product178,Clothing,771.66,38.66,473.34,916,0.94,Summer,Tuesday,Morning,815.02,0.108,0.113
5/14/2025 18:35,PR0419,Product419,Clothing,276.98,47.22,146.19,95,0.62,Winter,Saturday,Evening,252.27,0.041,0.082
5/3/2025 12:05,PR0340,Product340,Clothing,716,38.41,440.98,974,0.46,Summer,Saturday,Afternoon,668.73,0.071,0.026
5/4/2025 16:11,PR0444,Product444,Clothing,793.25,16.27,664.19,784,0.77,Winter,Friday,Night,812.12,0.292,0.199
5/15/2025 4:31,PR0448,Product448,Toys,388.72,33.49,258.54,563,0.24,Spring,Monday,Morning,412.26,0.131,0.069
5/1/2025 16:40,PR0156,Product156,Books,552.87,17.18,457.89,152,0.3,Spring,Friday,Night,580.59,0.278,0.053
5/17/2025 0:54,PR0364,Product364,Clothing,104.37,20.78,82.68,618,0.48,Winter,Sunday,Morning,99.26,0.275,0.179
5/1/2025 11:31,PR0060,Product60,Clothing,66.42,7.53,61.42,800,0.48,Winter,Saturday,Night,63.88,0.238,0.027
5/9/2025 17:41,PR0320,Product320,Clothing,427.66,29.76,300.39,234,0.57,Autumn,Wednesday,Morning,427.8,0.257,0.191
5/7/2025 17:46,PR0011,Product11,Books,526.13,13.99,452.52,866,0.19,Winter,Tuesday,Morning,478.81,0.172,0.128
5/13/2025 21:58,PR0448,Product448,Clothing,799.42,48.56,411.22,968,0.54,Winter,Saturday,Afternoon,835.53,0.09,0.159
5/19/2025 11:17,PR0360,Product360,Clothing,933.44,48.98,476.24,420,0.78,Autumn,Tuesday,Afternoon,965.68,0.214,0.048
5/14/2025 0:29,PR0470,Product470,Clothing,932.55,48.36,481.57,225,0.95,Autumn,Sunday,Afternoon,955.57,0.23,0.082
5/4/2025 10:52,PR0125,Product125,Home & Kitchen,272.64,25.78,202.35,489,0.46,Spring,Friday,Evening,281.8,0.169,0.116
5/7/2025 2:28,PR0372,Product372,Toys,401.37,42.41,231.15,711,0.7,Winter,Saturday,Afternoon,433.47,0.023,0.185
4/30/2025 5:22,PR0494,Product494,Books,441,43.26,250.22,120,0.45,Summer,Saturday,Afternoon,430.46,0.104,0.179
5/3/2025 13:01,PR0324,Product324,Home & Kitchen,509.21,18.06,417.25,562,0.79,Autumn,Friday,Morning,501.08,0.047,0.185
5/25/2025 0:02,PR0357,Product357,Home & Kitchen,103.29,4.29,98.86,146,0.62,Spring,Saturday,Afternoon,106.19,0.236,0.075
5/5/2025 4:49,PR0493,Product493,Clothing,142.33,16.68,118.59,172,0.85,Autumn,Tuesday,Night,148.76,0.268,0.198
5/16/2025 0:39,PR0151,Product151,Books,375.04,37.01,236.24,811,0.42,Spring,Wednesday,Afternoon,394,0.121,0.099
4/26/2025 17:03,PR0005,Product5,Clothing,306.32,12.85,266.96,470,0.66,Spring,Saturday,Morning,299.45,0.16,0.181
5/9/2025 0:32,PR0090,Product90,Books,308.02,9.78,277.9,317,0.14,Autumn,Monday,Afternoon,323.18,0.074,0.155
4/27/2025 11:14,PR0324,Product324,Electronics,787.21,21.93,614.57,926,0.36,Winter,Tuesday,Morning,751.47,0.165,0.095
5/7/2025 8:31,PR0125,Product125,Books,330.05,34.57,215.95,394,0.57,Winter,Wednesday,Evening,342.29,0.184,0.193
5/5/2025 10:35,PR0044,Product44,Books,681.58,38.36,420.13,300,0.74,Spring,Thursday,Night,663.27,0.108,0.095
5/14/2025 11:37,PR0084,Product84,Books,896.17,38.03,555.36,644,0.44,Winter,Saturday,Morning,883.77,0.024,0.184
5/21/2025 2:20,PR0073,Product73,Clothing,965.01,36.86,609.31,457,0.75,Spring,Wednesday,Afternoon,993.37,0.126,0.105
5/1/2025 22:15,PR0217,Product217,Electronics,185.21,28.27,132.85,221,0.53,Winter,Saturday,Evening,167.09,0.043,0.159
5/8/2025 3:00,PR0208,Product208,Toys,916.39,40.83,542.23,37,0.24,Summer,Monday,Night,885.17,0.073,0.172
4/28/2025 5:07,PR0042,Product42,Home & Kitchen,757.71,35.96,485.24,537,0.25,Autumn,Sunday,Morning,732.14,0.237,0.062
5/1/2025 10:38,PR0404,Product404,Books,163.6,28.35,117.22,315,0.77,Autumn,Monday,Morning,152.73,0.22,0.137
5/5/2025 23:14,PR0317,Product317,Electronics,912.5,10.92,812.86,284,0.18,Winter,Tuesday,Evening,921.61,0.059,0.03
5/15/2025 22:18,PR0404,Product404,Books,196.46,37,123.77,585,0.45,Winter,Thursday,Night,203.75,0.035,0.193
5/21/2025 9:17,PR0369,Product369,Clothing,351.24,49.04,178.99,170,0.17,Autumn,Friday,Afternoon,345.72,0.028,0.058
5/18/2025 5:45,PR0425,Product425,Clothing,257.12,41.15,151.32,720,0.35,Winter,Wednesday,Morning,250.37,0.096,0.187
5/19/2025 21:06,PR0334,Product334,Home & Kitchen,505.01,37.05,317.9,518,0.56,Summer,Monday,Afternoon,458.55,0.284,0.087
4/28/2025 19:00,PR0196,Product196,Clothing,725.92,14.48,620.81,277,0.53,Winter,Wednesday,Afternoon,768.34,0.251,0.168
4/29/2025 9:42,PR0459,Product459,Clothing,249.75,44.43,138.79,533,0.75,Autumn,Thursday,Afternoon,260.21,0.189,0.187
5/2/2025 13:12,PR0393,Product393,Clothing,949.43,12.63,829.52,40,0.36,Winter,Tuesday,Evening,968.28,0.068,0.04
5/7/2025 19:36,PR0119,Product119,Clothing,589.93,25.96,436.78,692,0.43,Winter,Friday,Night,620.24,0.121,0.118
4/29/2025 11:10,PR0440,Product440,Clothing,926.14,4.49,884.56,748,0.61,Spring,Monday,Night,965.63,0.088,0.064
5/9/2025 13:33,PR0474,Product474,Electronics,395.95,17.92,325,859,0.65,Spring,Sunday,Evening,400.17,0.17,0.198
5/13/2025 20:45,PR0099,Product99,Clothing,60.3,47.63,31.58,628,0.23,Winter,Tuesday,Night,64.5,0.237,0.191
5/11/2025 18:23,PR0274,Product274,Electronics,609.13,16.39,509.29,373,0.16,Winter,Sunday,Evening,645.47,0.269,0.157
5/15/2025 4:24,PR0258,Product258,Clothing,665.5,34.88,433.37,63,0.24,Autumn,Monday,Night,678.3,0.057,0.056
4/28/2025 20:05,PR0087,Product87,Toys,607.44,33.31,405.1,911,0.25,Spring,Monday,Morning,648.99,0.178,0.058
5/3/2025 11:55,PR0370,Product370,Electronics,690.45,28.38,494.5,18,0.62,Spring,Saturday,Afternoon,652.74,0.285,0.108
5/23/2025 1:34,PR0358,Product358,Toys,746.84,25.81,554.08,587,0.27,Winter,Tuesday,Afternoon,769.03,0.085,0.087
5/16/2025 18:00,PR0050,Product50,Books,182.05,34.9,118.51,268,0.47,Winter,Friday,Morning,192.31,0.206,0.117
5/24/2025 14:05,PR0203,Product203,Toys,431.38,16.33,360.94,829,0.48,Winter,Sunday,Morning,449.53,0.125,0.11
5/24/2025 0:12,PR0397,Product397,Electronics,591.15,40.47,351.91,708,0.24,Autumn,Friday,Afternoon,624.48,0.264,0.043
5/5/2025 3:45,PR0387,Product387,Electronics,386.34,22.65,298.83,351,0.73,Winter,Thursday,Morning,406.76,0.048,0.116
4/26/2025 20:40,PR0451,Product451,Books,786.69,43.39,445.35,921,0.31,Summer,Friday,Afternoon,768.73,0.014,0.092
5/9/2025 23:59,PR0136,Product136,Toys,983.82,34.29,646.47,924,0.75,Spring,Friday,Evening,1001.7,0.037,0.049
5/17/2025 14:55,PR0098,Product98,Clothing,989.56,14.74,843.7,663,0.61,Autumn,Saturday,Afternoon,1042.21,0.17,0.113
5/21/2025 5:57,PR0355,Product355,Books,295.92,37.98,183.53,940,0.65,Summer,Friday,Night,305.65,0.19,0.158
5/22/2025 13:10,PR0461,Product461,Clothing,592.41,36.16,378.19,642,0.1,Summer,Thursday,Morning,595.06,0.043,0.065
5/24/2025 21:54,PR0298,Product298,Toys,577,6.52,539.38,835,0.84,Spring,Thursday,Morning,559.68,0.023,0.124
5/18/2025 6:52,PR0342,Product342,Home & Kitchen,176.21,3.81,169.5,34,0.91,Winter,Friday,Night,162.43,0.076,0.108
5/6/2025 13:54,PR0372,Product372,Electronics,548.91,26.27,404.71,153,0.67,Summer,Friday,Morning,532.02,0.276,0.065
5/3/2025 23:03,PR0390,Product390,Electronics,453.57,9.25,411.61,734,0.45,Summer,Sunday,Afternoon,464.15,0.025,0.107
4/30/2025 4:05,PR0340,Product340,Home & Kitchen,377.49,13.97,324.75,884,0.58,Winter,Wednesday,Night,404.01,0.033,0.185
5/18/2025 5:52,PR0223,Product223,Books,880.68,9.06,800.89,580,0.5,Winter,Friday,Night,846.06,0.104,0.121
5/5/2025 6:21,PR0079,Product79,Books,701.01,43.67,394.88,43,0.74,Autumn,Tuesday,Morning,738.55,0.197,0.015
5/12/2025 5:47,PR0387,Product387,Clothing,495.23,10.24,444.52,653,0.7,Winter,Wednesday,Morning,484.37,0.273,0.097
4/26/2025 7:48,PR0068,Product68,Electronics,222.37,40.63,132.02,195,0.3,Spring,Tuesday,Afternoon,221.79,0.267,0.074
5/18/2025 1:18,PR0409,Product409,Clothing,23.23,42.74,13.3,187,0.41,Spring,Saturday,Evening,22.48,0.284,0.06
5/22/2025 23:40,PR0262,Product262,Books,346.07,49.73,173.97,546,0.71,Summer,Wednesday,Evening,329.93,0.169,0.091
5/17/2025 12:40,PR0261,Product261,Toys,761.29,12.44,666.59,957,0.18,Winter,Sunday,Morning,810.17,0.167,0.023
5/12/2025 16:46,PR0046,Product46,Home & Kitchen,605.71,36.75,383.11,59,0.34,Summer,Monday,Morning,583.13,0.282,0.184
4/29/2025 21:17,PR0038,Product38,Toys,450.61,37.22,282.89,994,0.92,Spring,Wednesday,Afternoon,441.41,0.141,0.116
4/27/2025 23:59,PR0012,Product12,Books,159.91,32.33,108.21,128,0.34,Spring,Tuesday,Night,158.62,0.158,0.105
4/28/2025 4:05,PR0491,Product491,Toys,831.87,8.84,758.33,999,0.13,Spring,Saturday,Night,750.77,0.217,0.194
5/3/2025 4:26,PR0277,Product277,Books,766.03,34.85,499.07,600,0.1,Autumn,Thursday,Night,820.11,0.29,0.08
5/3/2025 6:31,PR0095,Product95,Books,538.21,15.91,452.58,179,0.36,Spring,Monday,Afternoon,563.39,0.109,0.107
5/24/2025 21:54,PR0459,Product459,Books,915,21.77,715.8,225,0.56,Spring,Saturday,Afternoon,927.03,0.112,0.028
5/7/2025 15:44,PR0150,Product150,Electronics,714.14,3.78,687.15,979,0.37,Summer,Saturday,Morning,740.44,0.174,0.092
5/16/2025 14:41,PR0342,Product342,Clothing,310.45,37.9,192.79,148,0.24,Winter,Tuesday,Morning,285.01,0.012,0.11
5/25/2025 10:09,PR0427,Product427,Toys,352.55,44.54,195.52,115,0.87,Autumn,Saturday,Evening,353.26,0.06,0.044
5/5/2025 9:05,PR0266,Product266,Clothing,310.37,36.31,197.67,147,0.78,Summer,Tuesday,Afternoon,308.34,0.114,0.112
4/29/2025 19:04,PR0302,Product302,Electronics,326.55,38.87,199.62,429,0.86,Autumn,Tuesday,Evening,295.44,0.144,0.073
5/9/2025 4:57,PR0316,Product316,Clothing,653.88,34.06,431.17,446,0.18,Summer,Monday,Night,679.75,0.209,0.015
5/25/2025 4:21,PR0196,Product196,Home & Kitchen,546.96,0.28,545.43,710,0.49,Spring,Monday,Night,549.47,0.103,0.053
5/22/2025 8:15,PR0023,Product23,Books,683.89,12.39,599.16,487,0.22,Spring,Tuesday,Afternoon,634.98,0.164,0.076
5/24/2025 22:52,PR0248,Product248,Books,258.69,37.55,161.55,616,0.67,Winter,Saturday,Morning,234.85,0.211,0.016
4/28/2025 23:16,PR0003,Product3,Home & Kitchen,370.85,10.7,331.17,4,0.81,Summer,Saturday,Night,399.66,0.112,0.02
5/26/2025 4:44,PR0086,Product86,Electronics,272.15,46.28,146.2,902,0.38,Summer,Monday,Morning,298.06,0.216,0.129
5/2/2025 13:57,PR0138,Product138,Clothing,884.93,5.3,838.03,523,0.13,Winter,Wednesday,Afternoon,808.88,0.147,0.098
5/2/2025 23:19,PR0307,Product307,Clothing,685.97,8.12,630.27,391,0.1,Summer,Monday,Night,656.64,0.025,0.039
5/17/2025 3:23,PR0186,Product186,Electronics,175.02,41.28,102.77,4,0.37,Autumn,Monday,Morning,168.29,0.117,0.116
5/22/2025 23:08,PR0048,Product48,Electronics,661.52,3.07,641.21,701,0.93,Summer,Sunday,Night,710.57,0.249,0.128
5/17/2025 5:09,PR0118,Product118,Books,998.6,36.05,638.6,303,0.66,Winter,Tuesday,Night,1007.71,0.292,0.107
5/8/2025 6:22,PR0161,Product161,Electronics,203.87,22.7,157.59,16,0.64,Spring,Wednesday,Afternoon,188.38,0.055,0.041
5/20/2025 13:13,PR0161,Product161,Toys,573.26,49.71,288.29,690,0.78,Summer,Wednesday,Morning,589.61,0.282,0.07
5/8/2025 6:44,PR0386,Product386,Home & Kitchen,95.41,23.98,72.53,271,0.51,Spring,Friday,Night,91.24,0.17,0.111
5/25/2025 20:25,PR0040,Product40,Home & Kitchen,409.43,38.21,252.99,275,0.57,Summer,Thursday,Night,399.67,0.025,0.168
5/7/2025 18:17,PR0230,Product230,Toys,83.14,44.24,46.36,455,0.78,Summer,Saturday,Night,80.77,0.214,0.154
5/2/2025 6:49,PR0176,Product176,Toys,699.01,8.13,642.18,136,0.63,Winter,Sunday,Evening,687.22,0.155,0.116
4/26/2025 22:32,PR0186,Product186,Clothing,771.11,45.72,418.56,433,0.53,Summer,Monday,Evening,827.9,0.209,0.028
5/2/2025 19:10,PR0053,Product53,Home & Kitchen,341.57,37.93,212.01,278,0.57,Summer,Sunday,Afternoon,370.61,0.033,0.16
5/14/2025 4:26,PR0308,Product308,Books,950.4,16.39,794.63,684,0.34,Winter,Saturday,Evening,941.03,0.236,0.116
5/8/2025 23:35,PR0059,Product59,Home & Kitchen,53.21,4.67,50.73,176,0.44,Summer,Saturday,Night,54.71,0.025,0.105
5/1/2025 3:58,PR0209,Product209,Electronics,512.92,47.56,268.98,611,0.51,Winter,Thursday,Evening,475.67,0.015,0.168
5/3/2025 4:42,PR0112,Product112,Electronics,644.86,37.83,400.91,964,0.43,Winter,Friday,Afternoon,668.54,0.261,0.148
5/20/2025 16:08,PR0417,Product417,Home & Kitchen,998.66,32.86,670.5,525,0.66,Summer,Wednesday,Night,930.64,0.152,0.146
4/27/2025 12:55,PR0491,Product491,Toys,893.72,28.94,635.08,155,0.86,Autumn,Sunday,Afternoon,914.58,0.222,0.171
5/12/2025 20:57,PR0399,Product399,Home & Kitchen,296.19,47.78,154.67,955,0.44,Winter,Thursday,Night,292.26,0.1,0.141
5/5/2025 22:58,PR0426,Product426,Home & Kitchen,574.18,45.25,314.36,793,0.88,Summer,Sunday,Afternoon,631.44,0.201,0.18
4/30/2025 17:33,PR0149,Product149,Home & Kitchen,695.21,28.79,495.06,293,0.83,Winter,Sunday,Morning,629.26,0.129,0.137
4/30/2025 8:54,PR0033,Product33,Electronics,234.02,23.24,179.63,352,0.56,Spring,Tuesday,Afternoon,216.27,0.172,0.156
5/22/2025 20:54,PR0280,Product280,Clothing,246.88,3.01,239.45,805,0.87,Autumn,Sunday,Evening,230.16,0.29,0.024
5/13/2025 13:27,PR0499,Product499,Books,365.41,33.01,244.79,408,0.92,Autumn,Wednesday,Night,392.54,0.255,0.179
5/13/2025 18:09,PR0319,Product319,Toys,27.96,39.57,16.9,739,0.62,Spring,Sunday,Morning,28.08,0.163,0.052
5/14/2025 16:00,PR0097,Product97,Home & Kitchen,987.53,22.57,764.64,392,0.98,Winter,Monday,Morning,982.58,0.111,0.02
4/29/2025 18:24,PR0076,Product76,Home & Kitchen,590.11,30.22,411.78,174,0.76,Summer,Monday,Afternoon,565.42,0.165,0.069
4/29/2025 18:32,PR0082,Product82,Clothing,681.58,24.34,515.68,44,0.81,Autumn,Monday,Evening,654.43,0.271,0.048
5/17/2025 15:18,PR0411,Product411,Home & Kitchen,563.57,44.24,314.25,966,0.14,Autumn,Wednesday,Night,601.77,0.185,0.131
4/29/2025 5:16,PR0330,Product330,Clothing,915.22,6.57,855.09,117,0.43,Spring,Monday,Afternoon,843.92,0.151,0.144
5/21/2025 7:09,PR0427,Product427,Books,318.69,43.68,179.49,529,0.96,Summer,Sunday,Morning,290,0.26,0.188
5/20/2025 9:26,PR0018,Product18,Electronics,761.82,45.9,412.14,679,0.22,Autumn,Friday,Morning,825.81,0.107,0.164
4/26/2025 13:24,PR0183,Product183,Books,778.05,13.95,669.51,198,0.59,Summer,Saturday,Evening,823.09,0.178,0.168
5/13/2025 4:09,PR0419,Product419,Home & Kitchen,56.59,22.15,44.06,529,0.69,Winter,Saturday,Afternoon,51.03,0.091,0.173
4/29/2025 15:59,PR0192,Product192,Clothing,876.13,36.37,557.48,668,0.62,Summer,Monday,Evening,834.4,0.246,0.099
5/16/2025 11:55,PR0166,Product166,Home & Kitchen,214.02,43.61,120.69,345,0.58,Autumn,Thursday,Afternoon,223.65,0.249,0.141
5/18/2025 17:05,PR0346,Product346,Clothing,856,45.24,468.75,646,0.13,Spring,Saturday,Night,874.59,0.107,0.142
5/19/2025 22:49,PR0183,Product183,Home & Kitchen,975.62,21.24,768.4,701,0.62,Autumn,Thursday,Night,1047.28,0.182,0.15
5/8/2025 12:53,PR0388,Product388,Books,702.22,31.04,484.25,224,0.74,Winter,Wednesday,Evening,747.24,0.153,0.026
5/11/2025 20:22,PR0019,Product19,Home & Kitchen,879.95,46.37,471.92,156,0.29,Autumn,Tuesday,Evening,886.01,0.03,0.048
5/8/2025 10:57,PR0178,Product178,Home & Kitchen,304.31,21.87,237.76,419,0.71,Summer,Sunday,Evening,304.89,0.217,0.172
5/5/2025 12:50,PR0007,Product7,Clothing,365.48,35.03,237.45,808,0.95,Summer,Monday,Afternoon,373.76,0.281,0.103
5/16/2025 20:13,PR0398,Product398,Books,499.85,41.19,293.96,606,0.94,Autumn,Tuesday,Evening,477.65,0.06,0.089
5/21/2025 14:57,PR0249,Product249,Electronics,893.25,16.56,745.33,540,0.64,Summer,Tuesday,Night,866.65,0.284,0.082
5/4/2025 16:47,PR0408,Product408,Books,875.68,19.83,702.03,205,0.74,Summer,Monday,Evening,850.32,0.099,0.017
5/14/2025 8:28,PR0011,Product11,Clothing,467.16,11.27,414.51,531,0.85,Summer,Tuesday,Morning,447.78,0.209,0.144
5/10/2025 21:29,PR0368,Product368,Toys,903.23,22.48,700.18,813,0.8,Winter,Thursday,Morning,980.03,0.032,0.18
5/6/2025 10:09,PR0101,Product101,Home & Kitchen,754.93,29.28,533.89,604,0.4,Summer,Tuesday,Afternoon,727.19,0.196,0.019
5/6/2025 22:43,PR0058,Product58,Electronics,998.33,31.71,681.76,791,0.7,Spring,Wednesday,Night,924.03,0.162,0.082
4/27/2025 12:22,PR0269,Product269,Clothing,441.15,30.29,307.53,953,0.9,Winter,Wednesday,Morning,400.34,0.223,0.076
5/25/2025 10:29,PR0213,Product213,Electronics,331.05,12.63,289.24,438,0.71,Summer,Sunday,Night,344.39,0.275,0.157
4/28/2025 21:35,PR0379,Product379,Home & Kitchen,882.71,3.14,854.99,736,0.75,Summer,Friday,Night,821.16,0.227,0.05
5/8/2025 21:40,PR0186,Product186,Toys,857.78,31.13,590.75,132,0.96,Summer,Monday,Night,849.92,0.274,0.052
4/30/2025 3:16,PR0272,Product272,Books,613.87,17.78,504.72,786,0.95,Spring,Sunday,Afternoon,591.41,0.049,0.138
5/22/2025 13:18,PR0362,Product362,Books,573.3,47.15,302.99,854,0.9,Summer,Thursday,Night,532.52,0.246,0.104
5/3/2025 10:13,PR0145,Product145,Home & Kitchen,312.18,18.64,253.99,811,0.98,Summer,Saturday,Afternoon,307.12,0.089,0.073
5/9/2025 2:52,PR0062,Product62,Books,786.4,18.21,643.2,555,0.9,Winter,Tuesday,Night,829.31,0.249,0.187
5/15/2025 16:41,PR0364,Product364,Toys,478.72,10.18,429.99,595,0.58,Spring,Tuesday,Morning,476.31,0.134,0.097
5/16/2025 12:17,PR0274,Product274,Home & Kitchen,838.39,19.58,674.23,27,0.56,Autumn,Sunday,Afternoon,921.93,0.065,0.041
5/5/2025 5:27,PR0428,Product428,Clothing,529.59,22.22,411.92,72,0.99,Spring,Sunday,Afternoon,567.93,0.059,0.102
5/10/2025 17:50,PR0039,Product39,Clothing,834.2,46.99,442.21,350,0.84,Autumn,Thursday,Morning,886.09,0.099,0.186
4/28/2025 10:03,PR0159,Product159,Clothing,695.25,40.48,413.81,266,0.25,Autumn,Sunday,Evening,701.48,0.206,0.048
5/5/2025 7:58,PR0240,Product240,Electronics,629.16,4.18,602.86,337,0.67,Autumn,Saturday,Afternoon,682.36,0.168,0.199
5/7/2025 19:04,PR0092,Product92,Books,99.08,0.17,98.91,190,0.2,Summer,Saturday,Afternoon,91.17,0.025,0.135
5/10/2025 21:26,PR0457,Product457,Electronics,180.89,16.37,151.28,233,0.38,Summer,Wednesday,Afternoon,188.52,0.24,0.118
5/17/2025 8:12,PR0321,Product321,Home & Kitchen,277.51,34.03,183.07,292,0.9,Autumn,Tuesday,Morning,259.35,0.118,0.09
5/15/2025 3:44,PR0453,Product453,Clothing,944.82,22.69,730.44,142,0.92,Spring,Sunday,Evening,934.65,0.208,0.095
5/2/2025 23:18,PR0360,Product360,Toys,319.79,26.95,233.61,628,0.81,Winter,Tuesday,Morning,316.11,0.126,0.114
4/28/2025 8:15,PR0173,Product173,Books,946.81,16.86,787.18,775,0.47,Autumn,Wednesday,Night,871.01,0.118,0.15
5/17/2025 6:13,PR0024,Product24,Books,91.95,4.6,87.72,203,0.59,Autumn,Tuesday,Morning,99.29,0.146,0.058
5/15/2025 16:43,PR0378,Product378,Home & Kitchen,706.96,22.46,548.18,527,0.96,Winter,Wednesday,Morning,733.27,0.219,0.039
5/11/2025 14:24,PR0445,Product445,Electronics,840.25,30.44,584.48,930,0.9,Summer,Monday,Afternoon,909.96,0.019,0.111
4/27/2025 4:10,PR0216,Product216,Home & Kitchen,271.72,9.84,244.98,221,0.13,Winter,Saturday,Morning,262.81,0.014,0.037
5/6/2025 0:01,PR0264,Product264,Toys,47.19,12.04,41.51,646,0.36,Summer,Saturday,Afternoon,47.06,0.218,0.011
5/25/2025 17:11,PR0448,Product448,Books,194.97,36.56,123.69,553,0.59,Winter,Saturday,Evening,193.31,0.192,0.178
4/30/2025 23:43,PR0417,Product417,Clothing,692.78,32.77,465.76,995,0.54,Winter,Friday,Evening,712.79,0.12,0.032
5/13/2025 9:29,PR0165,Product165,Books,228.17,45.25,124.92,924,0.8,Autumn,Wednesday,Morning,248.14,0.07,0.179
5/2/2025 1:18,PR0243,Product243,Electronics,317.05,24.32,239.94,793,0.33,Summer,Thursday,Evening,298.31,0.051,0.039
5/23/2025 4:50,PR0029,Product29,Home & Kitchen,835.48,20.28,666.04,963,0.84,Spring,Tuesday,Morning,826.76,0.291,0.083
5/17/2025 7:43,PR0026,Product26,Clothing,94.29,0.41,93.9,98,0.41,Autumn,Sunday,Afternoon,103.03,0.022,0.15
5/20/2025 1:06,PR0279,Product279,Clothing,732.73,47.75,382.85,804,0.23,Winter,Friday,Night,771.55,0.243,0.093
5/1/2025 21:01,PR0057,Product57,Books,688.18,23.43,526.94,299,0.22,Summer,Wednesday,Morning,689.1,0.172,0.105
5/17/2025 10:42,PR0111,Product111,Electronics,467.09,2.29,456.39,203,0.25,Spring,Tuesday,Afternoon,421.31,0.031,0.184
5/17/2025 5:17,PR0245,Product245,Clothing,73.45,35.45,47.41,293,0.93,Summer,Sunday,Morning,78.92,0.27,0.087
5/24/2025 15:12,PR0048,Product48,Home & Kitchen,532.48,13.98,458.04,407,0.98,Autumn,Wednesday,Night,534.25,0.185,0.157
5/6/2025 9:57,PR0160,Product160,Clothing,422.05,35.03,274.21,959,0.12,Summer,Friday,Evening,415.77,0.105,0.077
5/25/2025 5:42,PR0337,Product337,Books,793.77,36.09,507.3,854,0.27,Winter,Thursday,Morning,775.25,0.136,0.153
5/8/2025 5:43,PR0352,Product352,Clothing,570.45,30.9,394.18,342,0.12,Summer,Wednesday,Night,531.97,0.05,0.036
5/21/2025 0:53,PR0176,Product176,Clothing,432.6,9.86,389.95,10,0.65,Summer,Friday,Evening,452.89,0.25,0.074
5/1/2025 10:39,PR0098,Product98,Home & Kitchen,329.62,34.83,214.81,377,0.3,Winter,Friday,Evening,327.37,0.255,0.047
5/19/2025 23:39,PR0105,Product105,Electronics,994.31,24.75,748.22,973,0.94,Spring,Wednesday,Night,985.19,0.223,0.06
4/30/2025 4:22,PR0026,Product26,Clothing,305.37,21.09,240.97,785,0.12,Summer,Wednesday,Afternoon,278.3,0.228,0.178
5/6/2025 18:16,PR0397,Product397,Toys,964.14,35.85,618.5,712,0.26,Summer,Tuesday,Morning,886.92,0.041,0.18
5/20/2025 9:40,PR0184,Product184,Clothing,631.77,0.58,628.11,180,0.13,Spring,Friday,Morning,626.89,0.246,0.106
5/2/2025 23:39,PR0498,Product498,Toys,39.24,17.01,32.57,853,0.19,Winter,Wednesday,Night,38.68,0.095,0.129
5/24/2025 21:21,PR0217,Product217,Electronics,846.89,31.85,577.16,639,0.56,Autumn,Thursday,Night,803.75,0.06,0.131
5/2/2025 9:33,PR0189,Product189,Home & Kitchen,910.13,46.2,489.65,47,0.28,Winter,Sunday,Afternoon,841.13,0.196,0.121
4/27/2025 21:56,PR0168,Product168,Home & Kitchen,271.82,33.26,181.41,556,0.91,Winter,Tuesday,Afternoon,283.52,0.04,0.104
5/1/2025 2:13,PR0179,Product179,Home & Kitchen,188.47,16.89,156.64,307,0.33,Summer,Wednesday,Evening,186.67,0.202,0.017
5/21/2025 10:22,PR0465,Product465,Clothing,296.21,46.01,159.92,500,0.14,Spring,Thursday,Night,266.66,0.022,0.146
5/6/2025 18:39,PR0370,Product370,Electronics,688.7,5.86,648.34,825,0.47,Autumn,Wednesday,Afternoon,707.79,0.189,0.189
5/1/2025 5:50,PR0426,Product426,Toys,661.63,30.26,461.42,911,0.73,Autumn,Tuesday,Afternoon,676.95,0.099,0.161
